# Optical Properties of organic hazes made under water-rich (1000x solar), 300 K exoplanet conditions
# Citation: He, C., Radke, M.J., Moran, S.E., Hörst, S.M., Lewis, N.K., Moses, J.I., Batalha, N.E., Kempton, E.M.-R., Marley, M.S., Morley, C.V., Valenti, J.A., Vuitton, V. Optical Properties of Organic Haze Analogues in Water-rich Exoplanet Atmospheres Observable with JWST, Nature Astronomy, resubmitted

#index wavelength(microns) n	k
37228 1.41826480e+00 1.56119790e+00 4.24159500e-03
37229 1.41836180e+00 1.56119690e+00 4.24802600e-03
37230 1.41845880e+00 1.56119820e+00 4.25185700e-03
37231 1.41855580e+00 1.56119960e+00 4.25251700e-03
37232 1.41865290e+00 1.56119920e+00 4.25105100e-03
37233 1.41874990e+00 1.56119660e+00 4.24935600e-03
37234 1.41884700e+00 1.56119270e+00 4.24892400e-03
37235 1.41894410e+00 1.56118890e+00 4.24996900e-03
37236 1.41904110e+00 1.56118620e+00 4.25149200e-03
37237 1.41913820e+00 1.56118440e+00 4.25218200e-03
37238 1.41923540e+00 1.56118230e+00 4.25145800e-03
37239 1.41933250e+00 1.56117880e+00 4.24988300e-03
37240 1.41942960e+00 1.56117350e+00 4.24870500e-03
37241 1.41952680e+00 1.56116670e+00 4.24908500e-03
37242 1.41962400e+00 1.56115960e+00 4.25164200e-03
37243 1.41972110e+00 1.56115330e+00 4.25637100e-03
37244 1.41981830e+00 1.56114890e+00 4.26264400e-03
37245 1.41991550e+00 1.56114690e+00 4.26923700e-03
37246 1.42001280e+00 1.56114700e+00 4.27467900e-03
37247 1.42011000e+00 1.56114800e+00 4.27802500e-03
37248 1.42020720e+00 1.56114840e+00 4.27949100e-03
37249 1.42030450e+00 1.56114710e+00 4.28029400e-03
37250 1.42040180e+00 1.56114440e+00 4.28179100e-03
37251 1.42049910e+00 1.56114130e+00 4.28473900e-03
37252 1.42059640e+00 1.56113840e+00 4.28925900e-03
37253 1.42069370e+00 1.56113690e+00 4.29515400e-03
37254 1.42079100e+00 1.56113760e+00 4.30185800e-03
37255 1.42088830e+00 1.56114120e+00 4.30802500e-03
37256 1.42098570e+00 1.56114730e+00 4.31159300e-03
37257 1.42108310e+00 1.56115390e+00 4.31089600e-03
37258 1.42118040e+00 1.56115790e+00 4.30620000e-03
37259 1.42127780e+00 1.56115710e+00 4.30022300e-03
37260 1.42137530e+00 1.56115180e+00 4.29684300e-03
37261 1.42147270e+00 1.56114510e+00 4.29870800e-03
37262 1.42157010e+00 1.56114120e+00 4.30543100e-03
37263 1.42166760e+00 1.56114280e+00 4.31362200e-03
37264 1.42176500e+00 1.56114950e+00 4.31884600e-03
37265 1.42186250e+00 1.56115780e+00 4.31830100e-03
37266 1.42196000e+00 1.56116370e+00 4.31244800e-03
37267 1.42205750e+00 1.56116450e+00 4.30446900e-03
37268 1.42215500e+00 1.56116070e+00 4.29808600e-03
37269 1.42225250e+00 1.56115460e+00 4.29539700e-03
37270 1.42235010e+00 1.56114890e+00 4.29622700e-03
37271 1.42244760e+00 1.56114510e+00 4.29907300e-03
37272 1.42254520e+00 1.56114330e+00 4.30245100e-03
37273 1.42264280e+00 1.56114310e+00 4.30546200e-03
37274 1.42274040e+00 1.56114410e+00 4.30758400e-03
37275 1.42283800e+00 1.56114570e+00 4.30845800e-03
37276 1.42293560e+00 1.56114710e+00 4.30807600e-03
37277 1.42303320e+00 1.56114760e+00 4.30697000e-03
37278 1.42313090e+00 1.56114750e+00 4.30588000e-03
37279 1.42322850e+00 1.56114730e+00 4.30508700e-03
37280 1.42332620e+00 1.56114750e+00 4.30409300e-03
37281 1.42342390e+00 1.56114770e+00 4.30201900e-03
37282 1.42352160e+00 1.56114690e+00 4.29841200e-03
37283 1.42361930e+00 1.56114360e+00 4.29390000e-03
37284 1.42371710e+00 1.56113700e+00 4.29030300e-03
37285 1.42381480e+00 1.56112760e+00 4.29010800e-03
37286 1.42391260e+00 1.56111780e+00 4.29532900e-03
37287 1.42401030e+00 1.56111110e+00 4.30611300e-03
37288 1.42410810e+00 1.56111090e+00 4.31993800e-03
37289 1.42420590e+00 1.56111810e+00 4.33230600e-03
37290 1.42430370e+00 1.56113080e+00 4.33885800e-03
37291 1.42440150e+00 1.56114460e+00 4.33762500e-03
37292 1.42449940e+00 1.56115510e+00 4.32986500e-03
37293 1.42459720e+00 1.56116020e+00 4.31894100e-03
37294 1.42469510e+00 1.56115990e+00 4.30825400e-03
37295 1.42479300e+00 1.56115590e+00 4.29975200e-03
37296 1.42489080e+00 1.56114990e+00 4.29383300e-03
37297 1.42498880e+00 1.56114290e+00 4.29029000e-03
37298 1.42508670e+00 1.56113540e+00 4.28921800e-03
37299 1.42518460e+00 1.56112820e+00 4.29101200e-03
37300 1.42528250e+00 1.56112290e+00 4.29553000e-03
37301 1.42538050e+00 1.56112080e+00 4.30136100e-03
37302 1.42547850e+00 1.56112190e+00 4.30616600e-03
37303 1.42557650e+00 1.56112470e+00 4.30813200e-03
37304 1.42567450e+00 1.56112650e+00 4.30738200e-03
37305 1.42577250e+00 1.56112620e+00 4.30593800e-03
37306 1.42587050e+00 1.56112420e+00 4.30611100e-03
37307 1.42596850e+00 1.56112280e+00 4.30866600e-03
37308 1.42606660e+00 1.56112380e+00 4.31236000e-03
37309 1.42616460e+00 1.56112740e+00 4.31509500e-03
37310 1.42626270e+00 1.56113270e+00 4.31545900e-03
37311 1.42636080e+00 1.56113820e+00 4.31323500e-03
37312 1.42645890e+00 1.56114330e+00 4.30871100e-03
37313 1.42655700e+00 1.56114740e+00 4.30179700e-03
37314 1.42665520e+00 1.56114960e+00 4.29206300e-03
37315 1.42675330e+00 1.56114790e+00 4.27976900e-03
37316 1.42685150e+00 1.56114020e+00 4.26695300e-03
37317 1.42694970e+00 1.56112600e+00 4.25738900e-03
37318 1.42704780e+00 1.56110780e+00 4.25502900e-03
37319 1.42714600e+00 1.56109010e+00 4.26170000e-03
37320 1.42724430e+00 1.56107800e+00 4.27561000e-03
37321 1.42734250e+00 1.56107440e+00 4.29194800e-03
37322 1.42744070e+00 1.56107820e+00 4.30546000e-03
37323 1.42753900e+00 1.56108560e+00 4.31332200e-03
37324 1.42763720e+00 1.56109260e+00 4.31622500e-03
37325 1.42773550e+00 1.56109740e+00 4.31698700e-03
37326 1.42783380e+00 1.56110100e+00 4.31797200e-03
37327 1.42793210e+00 1.56110500e+00 4.31944500e-03
37328 1.42803050e+00 1.56111050e+00 4.31994700e-03
37329 1.42812880e+00 1.56111660e+00 4.31802900e-03
37330 1.42822710e+00 1.56112190e+00 4.31374100e-03
37331 1.42832550e+00 1.56112570e+00 4.30870200e-03
37332 1.42842390e+00 1.56113730e+00 4.30486300e-03
37333 1.42852230e+00 1.56113080e+00 4.27020200e-03
37334 1.42862070e+00 1.56110900e+00 4.27307600e-03
37335 1.42871910e+00 1.56109980e+00 4.27622000e-03
37336 1.42881750e+00 1.56109250e+00 4.27989600e-03
37337 1.42891600e+00 1.56108660e+00 4.28518100e-03
37338 1.42901440e+00 1.56108300e+00 4.29243200e-03
37339 1.42911290e+00 1.56108310e+00 4.30020200e-03
37340 1.42921140e+00 1.56108660e+00 4.30592300e-03
37341 1.42930990e+00 1.56109100e+00 4.30801600e-03
37342 1.42940840e+00 1.56109350e+00 4.30756600e-03
37343 1.42950690e+00 1.56109320e+00 4.30781400e-03
37344 1.42960550e+00 1.56109250e+00 4.31159500e-03
37345 1.42970400e+00 1.56109530e+00 4.31873200e-03
37346 1.42980260e+00 1.56110420e+00 4.32557500e-03
37347 1.42990120e+00 1.56111840e+00 4.32718100e-03
37348 1.42999970e+00 1.56113370e+00 4.32051900e-03
37349 1.43009840e+00 1.56114500e+00 4.30636900e-03
37350 1.43019700e+00 1.56114900e+00 4.28867500e-03
37351 1.43029560e+00 1.56114620e+00 4.27197500e-03
37352 1.43039430e+00 1.56113910e+00 4.25886200e-03
37353 1.43049290e+00 1.56113060e+00 4.24915100e-03
37354 1.43059160e+00 1.56112180e+00 4.24109100e-03
37355 1.43069030e+00 1.56111180e+00 4.23344500e-03
37356 1.43078900e+00 1.56109910e+00 4.22681800e-03
37357 1.43088770e+00 1.56108330e+00 4.22336400e-03
37358 1.43098640e+00 1.56106570e+00 4.22538600e-03
37359 1.43108520e+00 1.56104910e+00 4.23396100e-03
37360 1.43118390e+00 1.56103670e+00 4.24837600e-03
37361 1.43128270e+00 1.56103080e+00 4.26637000e-03
37362 1.43138150e+00 1.56103220e+00 4.28485300e-03
37363 1.43148030e+00 1.56104050e+00 4.30077500e-03
37364 1.43157910e+00 1.56105400e+00 4.31184800e-03
37365 1.43167790e+00 1.56107030e+00 4.31685100e-03
37366 1.43177680e+00 1.56108720e+00 4.31547300e-03
37367 1.43187560e+00 1.56110260e+00 4.30799800e-03
37368 1.43197450e+00 1.56111470e+00 4.29528100e-03
37369 1.43207340e+00 1.56112160e+00 4.27894900e-03
37370 1.43217220e+00 1.56112280e+00 4.26131600e-03
37371 1.43227120e+00 1.56111870e+00 4.24464300e-03
37372 1.43237010e+00 1.56111060e+00 4.23021600e-03
37373 1.43246900e+00 1.56109990e+00 4.21813900e-03
37374 1.43256800e+00 1.56108680e+00 4.20812800e-03
37375 1.43266690e+00 1.56107080e+00 4.20063500e-03
37376 1.43276590e+00 1.56105210e+00 4.19721500e-03
37377 1.43286490e+00 1.56103220e+00 4.19973400e-03
37378 1.43296390e+00 1.56101360e+00 4.20905200e-03
37379 1.43306290e+00 1.56099970e+00 4.22418300e-03
37380 1.43316190e+00 1.56099250e+00 4.24246400e-03
37381 1.43326100e+00 1.56099250e+00 4.26056700e-03
37382 1.43336000e+00 1.56099840e+00 4.27570100e-03
37383 1.43345910e+00 1.56100820e+00 4.28628100e-03
37384 1.43355820e+00 1.56101990e+00 4.29183500e-03
37385 1.43365730e+00 1.56103170e+00 4.29247900e-03
37386 1.43375640e+00 1.56104220e+00 4.28850600e-03
37387 1.43385550e+00 1.56104990e+00 4.28044400e-03
37388 1.43395470e+00 1.56105330e+00 4.26941100e-03
37389 1.43405380e+00 1.56105110e+00 4.25734800e-03
37390 1.43415300e+00 1.56104300e+00 4.24685000e-03
37391 1.43425220e+00 1.56102990e+00 4.24067500e-03
37392 1.43435140e+00 1.56101430e+00 4.24109000e-03
37393 1.43445060e+00 1.56099940e+00 4.24912900e-03
37394 1.43454980e+00 1.56098910e+00 4.26392700e-03
37395 1.43464900e+00 1.56098620e+00 4.28259900e-03
37396 1.43474830e+00 1.56099170e+00 4.30105400e-03
37397 1.43484750e+00 1.56100440e+00 4.31546200e-03
37398 1.43494680e+00 1.56102160e+00 4.32346200e-03
37399 1.43504610e+00 1.56104000e+00 4.32439000e-03
37400 1.43514540e+00 1.56105720e+00 4.31874800e-03
37401 1.43524470e+00 1.56107080e+00 4.30772600e-03
37402 1.43534410e+00 1.56107910e+00 4.29322200e-03
37403 1.43544340e+00 1.56108140e+00 4.27793900e-03
37404 1.43554280e+00 1.56107840e+00 4.26489300e-03
37405 1.43564210e+00 1.56107230e+00 4.25626300e-03
37406 1.43574150e+00 1.56106650e+00 4.25231900e-03
37407 1.43584090e+00 1.56106330e+00 4.25128200e-03
37408 1.43594030e+00 1.56106350e+00 4.25035100e-03
37409 1.43603980e+00 1.56106580e+00 4.24725500e-03
37410 1.43613920e+00 1.56106820e+00 4.24134200e-03
37411 1.43623870e+00 1.56106900e+00 4.23355300e-03
37412 1.43633810e+00 1.56106790e+00 4.22536100e-03
37413 1.43643760e+00 1.56106560e+00 4.21753300e-03
37414 1.43653710e+00 1.56106280e+00 4.20974500e-03
37415 1.43663660e+00 1.56105930e+00 4.20132000e-03
37416 1.43673610e+00 1.56105400e+00 4.19228000e-03
37417 1.43683570e+00 1.56104670e+00 4.18361600e-03
37418 1.43693520e+00 1.56103760e+00 4.17645200e-03
37419 1.43703480e+00 1.56102790e+00 4.17099400e-03
37420 1.43713440e+00 1.56101830e+00 4.16638300e-03
37421 1.43723400e+00 1.56100800e+00 4.16165400e-03
37422 1.43733360e+00 1.56099570e+00 4.15697100e-03
37423 1.43743320e+00 1.56098050e+00 4.15405600e-03
37424 1.43753280e+00 1.56096290e+00 4.15536500e-03
37425 1.43763250e+00 1.56094560e+00 4.16251300e-03
37426 1.43773220e+00 1.56093160e+00 4.17501300e-03
37427 1.43783180e+00 1.56092330e+00 4.19026800e-03
37428 1.43793150e+00 1.56092060e+00 4.20491000e-03
37429 1.43803120e+00 1.56092170e+00 4.21664000e-03
37430 1.43813090e+00 1.56092400e+00 4.22528300e-03
37431 1.43823070e+00 1.56092610e+00 4.23231400e-03
37432 1.43833040e+00 1.56092840e+00 4.23930400e-03
37433 1.43843020e+00 1.56093220e+00 4.24652500e-03
37434 1.43853000e+00 1.56093870e+00 4.25270600e-03
37435 1.43862970e+00 1.56094760e+00 4.25587400e-03
37436 1.43872950e+00 1.56095740e+00 4.25447800e-03
37437 1.43882940e+00 1.56096550e+00 4.24813200e-03
37438 1.43892920e+00 1.56096960e+00 4.23786600e-03
37439 1.43902900e+00 1.56096790e+00 4.22596500e-03
37440 1.43912890e+00 1.56096010e+00 4.21545100e-03
37441 1.43922880e+00 1.56094730e+00 4.20924300e-03
37442 1.43932860e+00 1.56093200e+00 4.20930400e-03
37443 1.43942850e+00 1.56091730e+00 4.21617200e-03
37444 1.43952840e+00 1.56090590e+00 4.22900300e-03
37445 1.43962840e+00 1.56090020e+00 4.24591800e-03
37446 1.43972830e+00 1.56090100e+00 4.26444300e-03
37447 1.43982830e+00 1.56090860e+00 4.28203200e-03
37448 1.43992820e+00 1.56092220e+00 4.29652200e-03
37449 1.44002820e+00 1.56094060e+00 4.30625200e-03
37450 1.44012820e+00 1.56096230e+00 4.30980400e-03
37451 1.44022820e+00 1.56098530e+00 4.30586700e-03
37452 1.44032820e+00 1.56100680e+00 4.29376700e-03
37453 1.44042830e+00 1.56102330e+00 4.27446200e-03
37454 1.44052830e+00 1.56103210e+00 4.25100000e-03
37455 1.44062840e+00 1.56103300e+00 4.22755800e-03
37456 1.44072850e+00 1.56102820e+00 4.20739100e-03
37457 1.44082860e+00 1.56102110e+00 4.19118100e-03
37458 1.44092870e+00 1.56101400e+00 4.17705100e-03
37459 1.44102880e+00 1.56100680e+00 4.16228400e-03
37460 1.44112890e+00 1.56099690e+00 4.14561100e-03
37461 1.44122910e+00 1.56098170e+00 4.12856000e-03
37462 1.44132920e+00 1.56096010e+00 4.11484600e-03
37463 1.44142940e+00 1.56093450e+00 4.10816800e-03
37464 1.44152960e+00 1.56090890e+00 4.10984200e-03
37465 1.44162980e+00 1.56088720e+00 4.11797400e-03
37466 1.44173000e+00 1.56087080e+00 4.12881000e-03
37467 1.44183020e+00 1.56085850e+00 4.13932600e-03
37468 1.44193050e+00 1.56084760e+00 4.14900000e-03
37469 1.44203080e+00 1.56083700e+00 4.15944600e-03
37470 1.44213100e+00 1.56082750e+00 4.17241300e-03
37471 1.44223130e+00 1.56082140e+00 4.18797800e-03
37472 1.44233160e+00 1.56082030e+00 4.20421900e-03
37473 1.44243190e+00 1.56082440e+00 4.21829900e-03
37474 1.44253230e+00 1.56083180e+00 4.22794200e-03
37475 1.44263260e+00 1.56083990e+00 4.23240000e-03
37476 1.44273300e+00 1.56084640e+00 4.23248300e-03
37477 1.44283330e+00 1.56085010e+00 4.22981000e-03
37478 1.44293370e+00 1.56085040e+00 4.22590800e-03
37479 1.44303410e+00 1.56084740e+00 4.22186900e-03
37480 1.44313450e+00 1.56084100e+00 4.21873600e-03
37481 1.44323500e+00 1.56083140e+00 4.21806700e-03
37482 1.44333540e+00 1.56081960e+00 4.22178200e-03
37483 1.44343590e+00 1.56080810e+00 4.23111400e-03
37484 1.44353630e+00 1.56079990e+00 4.24555700e-03
37485 1.44363680e+00 1.56079700e+00 4.26288800e-03
37486 1.44373730e+00 1.56079990e+00 4.28030100e-03
37487 1.44383780e+00 1.56080790e+00 4.29555900e-03
37488 1.44393830e+00 1.56081960e+00 4.30726600e-03
37489 1.44403890e+00 1.56083340e+00 4.31453400e-03
37490 1.44413940e+00 1.56084750e+00 4.31692700e-03
37491 1.44424000e+00 1.56085960e+00 4.31494300e-03
37492 1.44434060e+00 1.56086800e+00 4.31043700e-03
37493 1.44444120e+00 1.56087240e+00 4.30621000e-03
37494 1.44454180e+00 1.56087450e+00 4.30476100e-03
37495 1.44464240e+00 1.56087720e+00 4.30695000e-03
37496 1.44474300e+00 1.56088340e+00 4.31138800e-03
37497 1.44484370e+00 1.56089460e+00 4.31487600e-03
37498 1.44494440e+00 1.56090980e+00 4.31379300e-03
37499 1.44504500e+00 1.56092590e+00 4.30587200e-03
37500 1.44514570e+00 1.56093900e+00 4.29140200e-03
37501 1.44524640e+00 1.56094640e+00 4.27295500e-03
37502 1.44534720e+00 1.56094760e+00 4.25378600e-03
37503 1.44544790e+00 1.56094390e+00 4.23610500e-03
37504 1.44554860e+00 1.56093670e+00 4.22058300e-03
37505 1.44564940e+00 1.56092670e+00 4.20721600e-03
37506 1.44575020e+00 1.56091410e+00 4.19642800e-03
37507 1.44585100e+00 1.56089960e+00 4.18919600e-03
37508 1.44595180e+00 1.56088450e+00 4.18621900e-03
37509 1.44605260e+00 1.56087060e+00 4.18713000e-03
37510 1.44615340e+00 1.56085900e+00 4.19055600e-03
37511 1.44625430e+00 1.56084970e+00 4.19495100e-03
37512 1.44635510e+00 1.56084210e+00 4.19942300e-03
37513 1.44645600e+00 1.56083530e+00 4.20396300e-03
37514 1.44655690e+00 1.56082900e+00 4.20903900e-03
37515 1.44665780e+00 1.56082360e+00 4.21497200e-03
37516 1.44675870e+00 1.56081960e+00 4.22152300e-03
37517 1.44685970e+00 1.56081720e+00 4.22799200e-03
37518 1.44696060e+00 1.56081610e+00 4.23367500e-03
37519 1.44706160e+00 1.56081540e+00 4.23829000e-03
37520 1.44716250e+00 1.56081440e+00 4.24208500e-03
37521 1.44726350e+00 1.56081260e+00 4.24571300e-03
37522 1.44736450e+00 1.56080970e+00 4.25017400e-03
37523 1.44746550e+00 1.56080640e+00 4.25673400e-03
37524 1.44756660e+00 1.56080420e+00 4.26640800e-03
37525 1.44766760e+00 1.56080540e+00 4.27895700e-03
37526 1.44776870e+00 1.56081230e+00 4.29220800e-03
37527 1.44786970e+00 1.56082500e+00 4.30262300e-03
37528 1.44797080e+00 1.56084140e+00 4.30709200e-03
37529 1.44807190e+00 1.56085780e+00 4.30466500e-03
37530 1.44817310e+00 1.56087110e+00 4.29685900e-03
37531 1.44827420e+00 1.56087990e+00 4.28639800e-03
37532 1.44837530e+00 1.56088460e+00 4.27561800e-03
37533 1.44847650e+00 1.56088630e+00 4.26572800e-03
37534 1.44857770e+00 1.56088610e+00 4.25707600e-03
37535 1.44867880e+00 1.56088460e+00 4.24969600e-03
37536 1.44878000e+00 1.56088230e+00 4.24356900e-03
37537 1.44888130e+00 1.56087970e+00 4.23862500e-03
37538 1.44898250e+00 1.56087690e+00 4.23476500e-03
37539 1.44908370e+00 1.56087440e+00 4.23196400e-03
37540 1.44918500e+00 1.56087250e+00 4.23023800e-03
37541 1.44928630e+00 1.56087210e+00 4.22933500e-03
37542 1.44938750e+00 1.56087390e+00 4.22831800e-03
37543 1.44948880e+00 1.56087800e+00 4.22543600e-03
37544 1.44959020e+00 1.56088340e+00 4.21870900e-03
37545 1.44969150e+00 1.56088730e+00 4.20712600e-03
37546 1.44979280e+00 1.56088660e+00 4.19174500e-03
37547 1.44989420e+00 1.56087960e+00 4.17568600e-03
37548 1.44999550e+00 1.56086700e+00 4.16262100e-03
37549 1.45009690e+00 1.56085140e+00 4.15467600e-03
37550 1.45019830e+00 1.56083580e+00 4.15138100e-03
37551 1.45029970e+00 1.56082150e+00 4.15056400e-03
37552 1.45040120e+00 1.56080740e+00 4.15054400e-03
37553 1.45050260e+00 1.56079180e+00 4.15183000e-03
37554 1.45060410e+00 1.56077400e+00 4.15699300e-03
37555 1.45070550e+00 1.56075600e+00 4.16886000e-03
37556 1.45080700e+00 1.56074210e+00 4.18835300e-03
37557 1.45090850e+00 1.56073660e+00 4.21328900e-03
37558 1.45101000e+00 1.56074190e+00 4.23881100e-03
37559 1.45111160e+00 1.56075740e+00 4.25918400e-03
37560 1.45121310e+00 1.56077940e+00 4.27002200e-03
37561 1.45131460e+00 1.56080230e+00 4.26983600e-03
37562 1.45141620e+00 1.56082120e+00 4.26020700e-03
37563 1.45151780e+00 1.56083290e+00 4.24474800e-03
37564 1.45161940e+00 1.56083640e+00 4.22766700e-03
37565 1.45172100e+00 1.56083290e+00 4.21265500e-03
37566 1.45182260e+00 1.56082490e+00 4.20223000e-03
37567 1.45192430e+00 1.56081540e+00 4.19727900e-03
37568 1.45202590e+00 1.56080770e+00 4.19683400e-03
37569 1.45212760e+00 1.56080340e+00 4.19841000e-03
37570 1.45222930e+00 1.56080250e+00 4.19907200e-03
37571 1.45233100e+00 1.56080290e+00 4.19678300e-03
37572 1.45243270e+00 1.56080210e+00 4.19135100e-03
37573 1.45253440e+00 1.56079780e+00 4.18450900e-03
37574 1.45263610e+00 1.56078970e+00 4.17909700e-03
37575 1.45273790e+00 1.56077950e+00 4.17760800e-03
37576 1.45283970e+00 1.56077000e+00 4.18069600e-03
37577 1.45294150e+00 1.56076410e+00 4.18657400e-03
37578 1.45304320e+00 1.56076220e+00 4.19205000e-03
37579 1.45314510e+00 1.56076240e+00 4.19475800e-03
37580 1.45324690e+00 1.56076200e+00 4.19481500e-03
37581 1.45334870e+00 1.56075990e+00 4.19433700e-03
37582 1.45345060e+00 1.56075720e+00 4.19515000e-03
37583 1.45355240e+00 1.56075560e+00 4.19689900e-03
37584 1.45365430e+00 1.56075580e+00 4.19740200e-03
37585 1.45375620e+00 1.56075600e+00 4.19489900e-03
37586 1.45385810e+00 1.56075350e+00 4.18997600e-03
37587 1.45396010e+00 1.56074690e+00 4.18537300e-03
37588 1.45406200e+00 1.56073730e+00 4.18398400e-03
37589 1.45416400e+00 1.56072750e+00 4.18689900e-03
37590 1.45426590e+00 1.56071980e+00 4.19298300e-03
37591 1.45436790e+00 1.56071500e+00 4.20001100e-03
37592 1.45446990e+00 1.56071240e+00 4.20625700e-03
37593 1.45457190e+00 1.56071030e+00 4.21142700e-03
37594 1.45467390e+00 1.56070800e+00 4.21639900e-03
37595 1.45477600e+00 1.56070570e+00 4.22217400e-03
37596 1.45487800e+00 1.56070450e+00 4.22892000e-03
37597 1.45498010e+00 1.56070490e+00 4.23587500e-03
37598 1.45508220e+00 1.56070670e+00 4.24207700e-03
37599 1.45518430e+00 1.56070920e+00 4.24715500e-03
37600 1.45528640e+00 1.56071190e+00 4.25141200e-03
37601 1.45538850e+00 1.56071460e+00 4.25530600e-03
37602 1.45549070e+00 1.56071740e+00 4.25905000e-03
37603 1.45559280e+00 1.56072050e+00 4.26273400e-03
37604 1.45569500e+00 1.56072400e+00 4.26655800e-03
37605 1.45579720e+00 1.56072840e+00 4.27061800e-03
37606 1.45589940e+00 1.56073460e+00 4.27441800e-03
37607 1.45600160e+00 1.56074260e+00 4.27678100e-03
37608 1.45610380e+00 1.56075190e+00 4.27644100e-03
37609 1.45620600e+00 1.56076100e+00 4.27277600e-03
37610 1.45630830e+00 1.56076850e+00 4.26602100e-03
37611 1.45641060e+00 1.56077300e+00 4.25696100e-03
37612 1.45651280e+00 1.56077380e+00 4.24669500e-03
37613 1.45661510e+00 1.56077010e+00 4.23679100e-03
37614 1.45671740e+00 1.56076180e+00 4.22945300e-03
37615 1.45681980e+00 1.56075000e+00 4.22719800e-03
37616 1.45692210e+00 1.56073740e+00 4.23202800e-03
37617 1.45702450e+00 1.56072770e+00 4.24452100e-03
37618 1.45712680e+00 1.56072500e+00 4.26317600e-03
37619 1.45722920e+00 1.56073230e+00 4.28421300e-03
37620 1.45733160e+00 1.56075040e+00 4.30223600e-03
37621 1.45743400e+00 1.56077680e+00 4.31199500e-03
37622 1.45753650e+00 1.56080680e+00 4.31057300e-03
37623 1.45763890e+00 1.56083500e+00 4.29845200e-03
37624 1.45774140e+00 1.56085820e+00 4.27850900e-03
37625 1.45784380e+00 1.56087540e+00 4.25374300e-03
37626 1.45794630e+00 1.56088700e+00 4.22565700e-03
37627 1.45804880e+00 1.56089280e+00 4.19459500e-03
37628 1.45815130e+00 1.56089120e+00 4.16132400e-03
37629 1.45825390e+00 1.56088100e+00 4.12813300e-03
37630 1.45835640e+00 1.56086230e+00 4.09839800e-03
37631 1.45845900e+00 1.56083690e+00 4.07513700e-03
37632 1.45856150e+00 1.56080800e+00 4.05981800e-03
37633 1.45866410e+00 1.56077840e+00 4.05218500e-03
37634 1.45876670e+00 1.56075020e+00 4.05095200e-03
37635 1.45886930e+00 1.56072430e+00 4.05473100e-03
37636 1.45897200e+00 1.56070110e+00 4.06266300e-03
37637 1.45907460e+00 1.56068110e+00 4.07434800e-03
37638 1.45917730e+00 1.56066540e+00 4.08917200e-03
37639 1.45927990e+00 1.56065490e+00 4.10567800e-03
37640 1.45938260e+00 1.56064960e+00 4.12172200e-03
37641 1.45948530e+00 1.56064870e+00 4.13540300e-03
37642 1.45958800e+00 1.56065020e+00 4.14589400e-03
37643 1.45969080e+00 1.56065290e+00 4.15334100e-03
37644 1.45979350e+00 1.56065580e+00 4.15804600e-03
37645 1.45989630e+00 1.56065810e+00 4.16003900e-03
37646 1.45999900e+00 1.56065840e+00 4.15964100e-03
37647 1.46010180e+00 1.56065550e+00 4.15831600e-03
37648 1.46020460e+00 1.56064910e+00 4.15862000e-03
37649 1.46030740e+00 1.56064100e+00 4.16293000e-03
37650 1.46041030e+00 1.56063410e+00 4.17193900e-03
37651 1.46051310e+00 1.56063130e+00 4.18415000e-03
