# Optical Properties of organic hazes made under water-rich (1000x solar), 400 K exoplanet conditions
# Citation: He, C., Radke, M.J., Moran, S.E., Hörst, S.M., Lewis, N.K., Moses, J.I., Batalha, N.E., Kempton, E.M.-R., Marley, M.S., Morley, C.V., Valenti, J.A., Vuitton, V. Optical Properties of Organic Haze Analogues in Water-rich Exoplanet Atmospheres Observable with JWST, Nature Astronomy, resubmitted
#index wavelength(microns) n	k
453 4.03525700e-01 1.80841330e+00 3.02768900e-03
454 4.03533500e-01 1.80846600e+00 3.06171200e-03
455 4.03541400e-01 1.80866190e+00 3.09039500e-03
456 4.03549200e-01 1.80888980e+00 3.09800700e-03
457 4.03557100e-01 1.80900670e+00 3.08299600e-03
458 4.03564900e-01 1.80894630e+00 3.06349100e-03
459 4.03572800e-01 1.80875930e+00 3.06087600e-03
460 4.03580600e-01 1.80857310e+00 3.08302900e-03
461 4.03588500e-01 1.80848750e+00 3.11704100e-03
462 4.03596300e-01 1.80851730e+00 3.13955700e-03
463 4.03604200e-01 1.80860250e+00 3.14078400e-03
464 4.03612000e-01 1.80862950e+00 3.12199700e-03
465 4.03619900e-01 1.80851840e+00 3.09513800e-03
466 4.03627800e-01 1.80828040e+00 3.07334400e-03
467 4.03635600e-01 1.80797730e+00 3.05866500e-03
468 4.03643500e-01 1.80769530e+00 3.04932900e-03
469 4.03651300e-01 1.80749740e+00 3.04453300e-03
470 4.03659200e-01 1.80738990e+00 3.04364200e-03
471 4.03667000e-01 1.80732780e+00 3.05083200e-03
472 4.03674900e-01 1.80724890e+00 3.06685800e-03
473 4.03682700e-01 1.80715600e+00 3.08330300e-03
474 4.03690600e-01 1.80711940e+00 3.09502700e-03
475 4.03698500e-01 1.80719920e+00 3.09930200e-03
476 4.03706300e-01 1.80740410e+00 3.10181800e-03
477 4.03714200e-01 1.80766210e+00 3.11218100e-03
478 4.03722000e-01 1.80784510e+00 3.12926800e-03
479 4.03729900e-01 1.80786730e+00 3.14246000e-03
480 4.03737800e-01 1.80771270e+00 3.14439700e-03
481 4.03745600e-01 1.80743060e+00 3.13484500e-03
482 4.03753500e-01 1.80712200e+00 3.12050300e-03
483 4.03761300e-01 1.80689110e+00 3.10601600e-03
484 4.03769200e-01 1.80680520e+00 3.08870400e-03
485 4.03777100e-01 1.80684430e+00 3.06581900e-03
486 4.03784900e-01 1.80692600e+00 3.04233300e-03
487 4.03792800e-01 1.80697630e+00 3.02735200e-03
488 4.03800600e-01 1.80695680e+00 3.02414900e-03
489 4.03808500e-01 1.80688910e+00 3.03023000e-03
490 4.03816400e-01 1.80683860e+00 3.03550900e-03
491 4.03824200e-01 1.80683970e+00 3.03710400e-03
492 4.03832100e-01 1.80687180e+00 3.03988700e-03
493 4.03839900e-01 1.80689280e+00 3.04879300e-03
494 4.03847800e-01 1.80688500e+00 3.07047600e-03
495 4.03855700e-01 1.80688180e+00 3.10059200e-03
496 4.03863500e-01 1.80693090e+00 3.13187100e-03
497 4.03871400e-01 1.80703490e+00 3.15249100e-03
498 4.03879300e-01 1.80710960e+00 3.15357200e-03
499 4.03887100e-01 1.80706720e+00 3.13459500e-03
500 4.03895000e-01 1.80690880e+00 3.10489100e-03
501 4.03902900e-01 1.80671410e+00 3.08243300e-03
502 4.03910700e-01 1.80659390e+00 3.07411400e-03
503 4.03918600e-01 1.80659410e+00 3.07872900e-03
504 4.03926500e-01 1.80666450e+00 3.08746100e-03
505 4.03934300e-01 1.80670140e+00 3.08400400e-03
506 4.03942200e-01 1.80662090e+00 3.07042300e-03
507 4.03950100e-01 1.80643720e+00 3.05544200e-03
508 4.03957900e-01 1.80625120e+00 3.05742500e-03
509 4.03965800e-01 1.80617560e+00 3.09039600e-03
510 4.03973700e-01 1.80625370e+00 3.14715500e-03
511 4.03981500e-01 1.80641890e+00 3.21030900e-03
512 4.03989400e-01 1.80653880e+00 3.25379800e-03
513 4.03997300e-01 1.80652650e+00 3.26916500e-03
514 4.04005100e-01 1.80639410e+00 3.26623700e-03
515 4.04013000e-01 1.80622350e+00 3.26168900e-03
516 4.04020900e-01 1.80609930e+00 3.26769900e-03
517 4.04028700e-01 1.80603170e+00 3.28357400e-03
518 4.04036600e-01 1.80597180e+00 3.30081800e-03
519 4.04044500e-01 1.80586980e+00 3.30877400e-03
520 4.04052400e-01 1.80572920e+00 3.29304000e-03
521 4.04060200e-01 1.80561280e+00 3.24456800e-03
522 4.04068100e-01 1.80559150e+00 3.16165200e-03
523 4.04076000e-01 1.80568940e+00 3.06989100e-03
524 4.04083800e-01 1.80585890e+00 3.00450400e-03
525 4.04091700e-01 1.80602170e+00 2.99048400e-03
526 4.04099600e-01 1.80612440e+00 3.03329400e-03
527 4.04107500e-01 1.80616040e+00 3.10266000e-03
528 4.04115300e-01 1.80614480e+00 3.17323300e-03
529 4.04123200e-01 1.80607550e+00 3.22503300e-03
530 4.04131100e-01 1.80592740e+00 3.24983500e-03
531 4.04139000e-01 1.80569440e+00 3.24533000e-03
532 4.04146800e-01 1.80541370e+00 3.20811500e-03
533 4.04154700e-01 1.80515010e+00 3.14909400e-03
534 4.04162600e-01 1.80496050e+00 3.09018700e-03
535 4.04170500e-01 1.80485570e+00 3.05963300e-03
536 4.04178300e-01 1.80480550e+00 3.07240100e-03
537 4.04186200e-01 1.80476190e+00 3.12168300e-03
538 4.04194100e-01 1.80469720e+00 3.18685300e-03
539 4.04202000e-01 1.80463430e+00 3.24851800e-03
540 4.04209800e-01 1.80462880e+00 3.29222900e-03
541 4.04217700e-01 1.80472470e+00 3.31825900e-03
542 4.04225600e-01 1.80490850e+00 3.33359900e-03
543 4.04233500e-01 1.80509240e+00 3.33793900e-03
544 4.04241400e-01 1.80515730e+00 3.32996500e-03
545 4.04249200e-01 1.80504270e+00 3.30509300e-03
546 4.04257100e-01 1.80479680e+00 3.25932500e-03
547 4.04265000e-01 1.80454490e+00 3.20728800e-03
548 4.04272900e-01 1.80441050e+00 3.16506800e-03
549 4.04280800e-01 1.80445050e+00 3.14281100e-03
550 4.04288600e-01 1.80462820e+00 3.13356800e-03
551 4.04296500e-01 1.80484660e+00 3.12066500e-03
552 4.04304400e-01 1.80500570e+00 3.10176900e-03
553 4.04312300e-01 1.80504490e+00 3.08885000e-03
554 4.04320200e-01 1.80495520e+00 3.10249500e-03
555 4.04328000e-01 1.80477320e+00 3.15002700e-03
556 4.04335900e-01 1.80459330e+00 3.21025700e-03
557 4.04343800e-01 1.80452600e+00 3.26053700e-03
558 4.04351700e-01 1.80463100e+00 3.29109300e-03
559 4.04359600e-01 1.80486600e+00 3.30734100e-03
560 4.04367500e-01 1.80510610e+00 3.32546200e-03
561 4.04375300e-01 1.80523580e+00 3.34629300e-03
562 4.04383200e-01 1.80522520e+00 3.36941400e-03
563 4.04391100e-01 1.80511880e+00 3.38834000e-03
564 4.04399000e-01 1.80496240e+00 3.40210800e-03
565 4.04406900e-01 1.80477900e+00 3.41310000e-03
566 4.04414800e-01 1.80457030e+00 3.41317700e-03
567 4.04422700e-01 1.80434680e+00 3.39927500e-03
568 4.04430500e-01 1.80416800e+00 3.37326500e-03
569 4.04438400e-01 1.80411640e+00 3.34454000e-03
570 4.04446300e-01 1.80422490e+00 3.32736000e-03
571 4.04454200e-01 1.80444150e+00 3.32635400e-03
572 4.04462100e-01 1.80464120e+00 3.33572700e-03
573 4.04470000e-01 1.80468550e+00 3.34240300e-03
574 4.04477900e-01 1.80452410e+00 3.33674400e-03
575 4.04485700e-01 1.80422070e+00 3.31807900e-03
576 4.04493600e-01 1.80390370e+00 3.29660500e-03
577 4.04501500e-01 1.80369650e+00 3.28702100e-03
578 4.04509400e-01 1.80364560e+00 3.29153100e-03
579 4.04517300e-01 1.80370600e+00 3.31274500e-03
580 4.04525200e-01 1.80380110e+00 3.33982700e-03
581 4.04533100e-01 1.80387270e+00 3.36520000e-03
582 4.04541000e-01 1.80389260e+00 3.39023500e-03
583 4.04548900e-01 1.80385130e+00 3.40882700e-03
584 4.04556800e-01 1.80373870e+00 3.41682900e-03
585 4.04564600e-01 1.80356240e+00 3.41106300e-03
586 4.04572500e-01 1.80337130e+00 3.38499900e-03
587 4.04580400e-01 1.80323020e+00 3.33948200e-03
588 4.04588300e-01 1.80317260e+00 3.27891400e-03
589 4.04596200e-01 1.80317010e+00 3.20968900e-03
590 4.04604100e-01 1.80316320e+00 3.14761200e-03
591 4.04612000e-01 1.80311650e+00 3.11045500e-03
592 4.04619900e-01 1.80301780e+00 3.11210800e-03
593 4.04627800e-01 1.80286840e+00 3.14946700e-03
594 4.04635700e-01 1.80268960e+00 3.20720600e-03
595 4.04643600e-01 1.80252130e+00 3.25952400e-03
596 4.04651500e-01 1.80242230e+00 3.28859700e-03
597 4.04659400e-01 1.80244920e+00 3.29760900e-03
598 4.04667300e-01 1.80259730e+00 3.30055000e-03
599 4.04675200e-01 1.80279090e+00 3.31193700e-03
600 4.04683100e-01 1.80294350e+00 3.33679800e-03
601 4.04690900e-01 1.80300570e+00 3.35936900e-03
602 4.04698800e-01 1.80296660e+00 3.37028000e-03
603 4.04706700e-01 1.80284120e+00 3.37485400e-03
604 4.04714600e-01 1.80263910e+00 3.39023600e-03
605 4.04722500e-01 1.80237270e+00 3.42980400e-03
606 4.04730400e-01 1.80209220e+00 3.47983600e-03
607 4.04738300e-01 1.80186850e+00 3.50384000e-03
608 4.04746200e-01 1.80175920e+00 3.47843400e-03
609 4.04754100e-01 1.80176850e+00 3.41353300e-03
610 4.04762000e-01 1.80183660e+00 3.34415600e-03
611 4.04769900e-01 1.80187910e+00 3.30760000e-03
612 4.04777800e-01 1.80185360e+00 3.30782300e-03
613 4.04785700e-01 1.80178520e+00 3.32463400e-03
614 4.04793600e-01 1.80175210e+00 3.33313300e-03
615 4.04801500e-01 1.80182720e+00 3.33264200e-03
616 4.04809400e-01 1.80200670e+00 3.34121300e-03
617 4.04817300e-01 1.80222480e+00 3.38203400e-03
618 4.04825200e-01 1.80240410e+00 3.45914600e-03
619 4.04833100e-01 1.80249850e+00 3.55709200e-03
620 4.04841000e-01 1.80250270e+00 3.64068500e-03
621 4.04848900e-01 1.80242990e+00 3.67877400e-03
622 4.04856800e-01 1.80230460e+00 3.66367500e-03
623 4.04864700e-01 1.80217670e+00 3.60460700e-03
624 4.04872600e-01 1.80209800e+00 3.52474000e-03
625 4.04880500e-01 1.80209560e+00 3.44375100e-03
626 4.04888500e-01 1.80215550e+00 3.37450800e-03
627 4.04896400e-01 1.80222370e+00 3.32862600e-03
628 4.04904300e-01 1.80226730e+00 3.31213900e-03
629 4.04912200e-01 1.80227580e+00 3.33047200e-03
630 4.04920100e-01 1.80223840e+00 3.37089900e-03
631 4.04928000e-01 1.80214380e+00 3.41118300e-03
632 4.04935900e-01 1.80199190e+00 3.45041500e-03
633 4.04943800e-01 1.80180400e+00 3.48203200e-03
634 4.04951700e-01 1.80161660e+00 3.51269800e-03
635 4.04959600e-01 1.80147260e+00 3.53776200e-03
636 4.04967500e-01 1.80139200e+00 3.54348300e-03
637 4.04975400e-01 1.80138370e+00 3.53053000e-03
638 4.04983300e-01 1.80145310e+00 3.51349100e-03
639 4.04991200e-01 1.80157390e+00 3.50092200e-03
640 4.04999100e-01 1.80168320e+00 3.49233500e-03
641 4.05007000e-01 1.80171630e+00 3.47715000e-03
642 4.05015000e-01 1.80165030e+00 3.44438600e-03
643 4.05022900e-01 1.80153320e+00 3.41038200e-03
644 4.05030800e-01 1.80146300e+00 3.38903000e-03
645 4.05038700e-01 1.80148710e+00 3.38381500e-03
646 4.05046600e-01 1.80157930e+00 3.38966400e-03
647 4.05054500e-01 1.80168590e+00 3.39716100e-03
648 4.05062400e-01 1.80176470e+00 3.40521300e-03
649 4.05070300e-01 1.80181690e+00 3.41781500e-03
650 4.05078200e-01 1.80185190e+00 3.43347200e-03
651 4.05086100e-01 1.80184450e+00 3.44806800e-03
652 4.05094100e-01 1.80175530e+00 3.46245500e-03
653 4.05102000e-01 1.80157250e+00 3.49222000e-03
654 4.05109900e-01 1.80134160e+00 3.54718800e-03
655 4.05117800e-01 1.80114210e+00 3.61068600e-03
656 4.05125700e-01 1.80103090e+00 3.65252800e-03
657 4.05133600e-01 1.80102270e+00 3.63520200e-03
658 4.05141500e-01 1.80108340e+00 3.55827900e-03
659 4.05149400e-01 1.80115800e+00 3.46520500e-03
660 4.05157400e-01 1.80119680e+00 3.40604500e-03
661 4.05165300e-01 1.80116200e+00 3.41316700e-03
662 4.05173200e-01 1.80106540e+00 3.47621200e-03
663 4.05181100e-01 1.80097730e+00 3.55191500e-03
664 4.05189000e-01 1.80099090e+00 3.60369800e-03
665 4.05196900e-01 1.80115430e+00 3.61792200e-03
666 4.05204900e-01 1.80138960e+00 3.61268100e-03
667 4.05212800e-01 1.80152780e+00 3.61424800e-03
668 4.05220700e-01 1.80146030e+00 3.63536900e-03
669 4.05228600e-01 1.80120900e+00 3.67584000e-03
670 4.05236500e-01 1.80088450e+00 3.71932500e-03
671 4.05244400e-01 1.80059400e+00 3.75316500e-03
672 4.05252400e-01 1.80036870e+00 3.77577800e-03
673 4.05260300e-01 1.80019160e+00 3.78971500e-03
674 4.05268200e-01 1.80005850e+00 3.78749500e-03
675 4.05276100e-01 1.79999140e+00 3.76480700e-03
676 4.05284000e-01 1.79999340e+00 3.71235100e-03
677 4.05292000e-01 1.80001330e+00 3.63213100e-03
678 4.05299900e-01 1.79998270e+00 3.54681700e-03
679 4.05307800e-01 1.79989060e+00 3.48108400e-03
680 4.05315700e-01 1.79979470e+00 3.45684900e-03
681 4.05323600e-01 1.79975650e+00 3.47734800e-03
682 4.05331600e-01 1.79978520e+00 3.52776300e-03
683 4.05339500e-01 1.79982460e+00 3.59455200e-03
684 4.05347400e-01 1.79981490e+00 3.65757700e-03
685 4.05355300e-01 1.79976320e+00 3.70819300e-03
686 4.05363200e-01 1.79973450e+00 3.74379900e-03
687 4.05371200e-01 1.79978900e+00 3.75399500e-03
688 4.05379100e-01 1.79993070e+00 3.73921200e-03
689 4.05387000e-01 1.80010650e+00 3.70509700e-03
690 4.05394900e-01 1.80024640e+00 3.67682100e-03
691 4.05402900e-01 1.80031060e+00 3.67746800e-03
692 4.05410800e-01 1.80030050e+00 3.71080000e-03
693 4.05418700e-01 1.80023930e+00 3.76109400e-03
694 4.05426600e-01 1.80014850e+00 3.78336300e-03
695 4.05434600e-01 1.80004210e+00 3.74917600e-03
696 4.05442500e-01 1.79992470e+00 3.67798300e-03
697 4.05450400e-01 1.79979240e+00 3.60339500e-03
698 4.05458300e-01 1.79963530e+00 3.56087500e-03
699 4.05466300e-01 1.79946340e+00 3.55232700e-03
700 4.05474200e-01 1.79932760e+00 3.55043400e-03
701 4.05482100e-01 1.79928820e+00 3.53916900e-03
702 4.05490000e-01 1.79936590e+00 3.52720500e-03
703 4.05498000e-01 1.79951420e+00 3.54078800e-03
704 4.05505900e-01 1.79963360e+00 3.59097100e-03
705 4.05513800e-01 1.79966240e+00 3.66768600e-03
706 4.05521800e-01 1.79964550e+00 3.74214700e-03
707 4.05529700e-01 1.79966690e+00 3.79735200e-03
708 4.05537600e-01 1.79975890e+00 3.82669900e-03
709 4.05545500e-01 1.79987310e+00 3.83354100e-03
710 4.05553500e-01 1.79992710e+00 3.82802100e-03
711 4.05561400e-01 1.79988450e+00 3.81839300e-03
712 4.05569300e-01 1.79975560e+00 3.81463100e-03
713 4.05577300e-01 1.79957210e+00 3.81922100e-03
714 4.05585200e-01 1.79937120e+00 3.82328800e-03
715 4.05593100e-01 1.79918190e+00 3.81052700e-03
716 4.05601100e-01 1.79902550e+00 3.77161300e-03
717 4.05609000e-01 1.79891000e+00 3.71921500e-03
718 4.05616900e-01 1.79883130e+00 3.67612200e-03
719 4.05624900e-01 1.79877780e+00 3.66908200e-03
720 4.05632800e-01 1.79874710e+00 3.71110400e-03
721 4.05640700e-01 1.79874470e+00 3.77870000e-03
722 4.05648700e-01 1.79875840e+00 3.83925800e-03
723 4.05656600e-01 1.79875630e+00 3.85984800e-03
724 4.05664500e-01 1.79870960e+00 3.83016800e-03
725 4.05672500e-01 1.79861300e+00 3.76734500e-03
726 4.05680400e-01 1.79848930e+00 3.69896800e-03
727 4.05688300e-01 1.79836770e+00 3.65069900e-03
728 4.05696300e-01 1.79826810e+00 3.63398100e-03
729 4.05704200e-01 1.79821980e+00 3.64962200e-03
730 4.05712100e-01 1.79825390e+00 3.69055800e-03
731 4.05720100e-01 1.79838680e+00 3.73396000e-03
732 4.05728000e-01 1.79858980e+00 3.74766600e-03
733 4.05735900e-01 1.79878100e+00 3.72087300e-03
734 4.05743900e-01 1.79888980e+00 3.66318400e-03
735 4.05751800e-01 1.79889100e+00 3.60872700e-03
736 4.05759800e-01 1.79880150e+00 3.59344400e-03
737 4.05767700e-01 1.79866130e+00 3.62272200e-03
738 4.05775600e-01 1.79851480e+00 3.67885400e-03
739 4.05783600e-01 1.79839780e+00 3.73836200e-03
740 4.05791500e-01 1.79833000e+00 3.77949400e-03
741 4.05799500e-01 1.79829820e+00 3.79798500e-03
742 4.05807400e-01 1.79826880e+00 3.80638700e-03
743 4.05815300e-01 1.79823690e+00 3.82159900e-03
744 4.05823300e-01 1.79821590e+00 3.85773800e-03
745 4.05831200e-01 1.79821270e+00 3.90755000e-03
746 4.05839200e-01 1.79821630e+00 3.93816900e-03
747 4.05847100e-01 1.79820250e+00 3.92291600e-03
748 4.05855000e-01 1.79816650e+00 3.86713900e-03
749 4.05863000e-01 1.79812510e+00 3.80969800e-03
750 4.05870900e-01 1.79808230e+00 3.79788300e-03
751 4.05878900e-01 1.79801230e+00 3.83118400e-03
752 4.05886800e-01 1.79788300e+00 3.87925500e-03
753 4.05894700e-01 1.79769950e+00 3.90948000e-03
754 4.05902700e-01 1.79751120e+00 3.91165800e-03
755 4.05910600e-01 1.79736730e+00 3.90396000e-03
756 4.05918600e-01 1.79728730e+00 3.90253900e-03
757 4.05926500e-01 1.79725600e+00 3.91379800e-03
758 4.05934500e-01 1.79725100e+00 3.93380400e-03
759 4.05942400e-01 1.79725370e+00 3.95945300e-03
760 4.05950400e-01 1.79724820e+00 3.99087300e-03
761 4.05958300e-01 1.79723590e+00 4.01345500e-03
762 4.05966300e-01 1.79721210e+00 4.01518900e-03
763 4.05974200e-01 1.79717200e+00 3.99735600e-03
764 4.05982100e-01 1.79712480e+00 3.96573000e-03
765 4.05990100e-01 1.79708620e+00 3.93444900e-03
766 4.05998000e-01 1.79707320e+00 3.91034700e-03
767 4.06006000e-01 1.79709100e+00 3.89618800e-03
768 4.06013900e-01 1.79712810e+00 3.90150400e-03
769 4.06021900e-01 1.79716080e+00 3.93330900e-03
770 4.06029800e-01 1.79718420e+00 3.98158300e-03
771 4.06037800e-01 1.79722320e+00 4.03451000e-03
772 4.06045700e-01 1.79729180e+00 4.07898300e-03
773 4.06053700e-01 1.79734300e+00 4.11835900e-03
774 4.06061600e-01 1.79730020e+00 4.16786800e-03
775 4.06069600e-01 1.79713030e+00 4.22193500e-03
776 4.06077500e-01 1.79688420e+00 4.27339200e-03
777 4.06085500e-01 1.79666270e+00 4.30202400e-03
778 4.06093400e-01 1.79652520e+00 4.29381000e-03
779 4.06101400e-01 1.79645410e+00 4.25047700e-03
780 4.06109300e-01 1.79639650e+00 4.16516200e-03
781 4.06117300e-01 1.79634220e+00 4.04182700e-03
782 4.06125200e-01 1.79633470e+00 3.90706000e-03
783 4.06133200e-01 1.79640770e+00 3.80252800e-03
784 4.06141100e-01 1.79651910e+00 3.77443200e-03
785 4.06149100e-01 1.79657510e+00 3.83589900e-03
786 4.06157000e-01 1.79652230e+00 3.96341800e-03
787 4.06165000e-01 1.79638940e+00 4.09898400e-03
788 4.06173000e-01 1.79626510e+00 4.18234500e-03
789 4.06180900e-01 1.79621400e+00 4.19682600e-03
790 4.06188900e-01 1.79623060e+00 4.16046100e-03
791 4.06196800e-01 1.79625960e+00 4.12083500e-03
792 4.06204800e-01 1.79624590e+00 4.11910000e-03
793 4.06212700e-01 1.79618720e+00 4.16388300e-03
794 4.06220700e-01 1.79612130e+00 4.23681400e-03
795 4.06228600e-01 1.79608290e+00 4.31190800e-03
796 4.06236600e-01 1.79609040e+00 4.37013100e-03
797 4.06244600e-01 1.79611490e+00 4.40501400e-03
798 4.06252500e-01 1.79610600e+00 4.41587200e-03
799 4.06260500e-01 1.79603590e+00 4.39532000e-03
800 4.06268400e-01 1.79591390e+00 4.35766900e-03
801 4.06276400e-01 1.79579530e+00 4.31882400e-03
802 4.06284300e-01 1.79574640e+00 4.28695600e-03
803 4.06292300e-01 1.79578710e+00 4.26905400e-03
804 4.06300300e-01 1.79587360e+00 4.23783800e-03
805 4.06308200e-01 1.79592730e+00 4.17653800e-03
806 4.06316200e-01 1.79589830e+00 4.09190000e-03
807 4.06324100e-01 1.79581500e+00 4.01288700e-03
808 4.06332100e-01 1.79574780e+00 3.98812600e-03
809 4.06340100e-01 1.79575700e+00 4.03098200e-03
810 4.06348000e-01 1.79584520e+00 4.12227800e-03
811 4.06356000e-01 1.79593870e+00 4.21797300e-03
812 4.06363900e-01 1.79596000e+00 4.26159700e-03
813 4.06371900e-01 1.79589500e+00 4.25022000e-03
814 4.06379900e-01 1.79579040e+00 4.21926300e-03
815 4.06387800e-01 1.79569560e+00 4.20431400e-03
816 4.06395800e-01 1.79561980e+00 4.22709000e-03
817 4.06403800e-01 1.79554070e+00 4.26278800e-03
818 4.06411700e-01 1.79544930e+00 4.27176700e-03
819 4.06419700e-01 1.79537080e+00 4.24203200e-03
820 4.06427600e-01 1.79533680e+00 4.19502100e-03
821 4.06435600e-01 1.79535860e+00 4.17014000e-03
822 4.06443600e-01 1.79542090e+00 4.19473900e-03
823 4.06451500e-01 1.79549880e+00 4.26340700e-03
824 4.06459500e-01 1.79557550e+00 4.34561800e-03
825 4.06467500e-01 1.79563710e+00 4.39606800e-03
826 4.06475400e-01 1.79566280e+00 4.37862600e-03
827 4.06483400e-01 1.79563710e+00 4.29518500e-03
828 4.06491400e-01 1.79556300e+00 4.18301700e-03
829 4.06499300e-01 1.79547600e+00 4.10013200e-03
830 4.06507300e-01 1.79542470e+00 4.08673100e-03
831 4.06515300e-01 1.79542640e+00 4.13847100e-03
832 4.06523200e-01 1.79545290e+00 4.22348400e-03
833 4.06531200e-01 1.79545430e+00 4.30598400e-03
834 4.06539200e-01 1.79539880e+00 4.36977600e-03
835 4.06547100e-01 1.79530350e+00 4.41609000e-03
836 4.06555100e-01 1.79523820e+00 4.44213300e-03
837 4.06563100e-01 1.79524220e+00 4.44717300e-03
838 4.06571100e-01 1.79528260e+00 4.43445500e-03
839 4.06579000e-01 1.79530450e+00 4.40890400e-03
840 4.06587000e-01 1.79528200e+00 4.38264300e-03
841 4.06595000e-01 1.79524000e+00 4.36595500e-03
842 4.06602900e-01 1.79520700e+00 4.35967700e-03
843 4.06610900e-01 1.79515670e+00 4.37788000e-03
844 4.06618900e-01 1.79502200e+00 4.42418400e-03
845 4.06626900e-01 1.79476850e+00 4.48981700e-03
846 4.06634800e-01 1.79444150e+00 4.56769200e-03
847 4.06642800e-01 1.79414120e+00 4.64692600e-03
848 4.06650800e-01 1.79394840e+00 4.72662200e-03
849 4.06658700e-01 1.79388850e+00 4.79828600e-03
850 4.06666700e-01 1.79393970e+00 4.84008900e-03
851 4.06674700e-01 1.79405570e+00 4.82765000e-03
852 4.06682700e-01 1.79420320e+00 4.76284500e-03
853 4.06690600e-01 1.79435680e+00 4.67654300e-03
854 4.06698600e-01 1.79449410e+00 4.60656400e-03
855 4.06706600e-01 1.79459670e+00 4.56914500e-03
856 4.06714600e-01 1.79464480e+00 4.55312400e-03
857 4.06722500e-01 1.79462660e+00 4.52963700e-03
858 4.06730500e-01 1.79454670e+00 4.48871300e-03
859 4.06738500e-01 1.79443990e+00 4.44741700e-03
860 4.06746500e-01 1.79434430e+00 4.42206800e-03
861 4.06754400e-01 1.79426110e+00 4.43270100e-03
862 4.06762400e-01 1.79416290e+00 4.48324300e-03
863 4.06770400e-01 1.79402210e+00 4.54890400e-03
864 4.06778400e-01 1.79384360e+00 4.60859700e-03
865 4.06786400e-01 1.79367840e+00 4.64944200e-03
866 4.06794300e-01 1.79357740e+00 4.66313400e-03
867 4.06802300e-01 1.79354640e+00 4.66104800e-03
868 4.06810300e-01 1.79355720e+00 4.64573400e-03
869 4.06818300e-01 1.79357710e+00 4.62374500e-03
870 4.06826200e-01 1.79360250e+00 4.60794800e-03
871 4.06834200e-01 1.79365460e+00 4.62557500e-03
872 4.06842200e-01 1.79373330e+00 4.68232600e-03
873 4.06850200e-01 1.79380440e+00 4.74939900e-03
874 4.06858200e-01 1.79383210e+00 4.77560700e-03
875 4.06866200e-01 1.79380560e+00 4.72442900e-03
876 4.06874100e-01 1.79374220e+00 4.61094400e-03
877 4.06882100e-01 1.79366530e+00 4.48841900e-03
878 4.06890100e-01 1.79357950e+00 4.41281700e-03
879 4.06898100e-01 1.79347570e+00 4.39258300e-03
880 4.06906100e-01 1.79335980e+00 4.42174000e-03
881 4.06914000e-01 1.79327840e+00 4.48274900e-03
882 4.06922000e-01 1.79328980e+00 4.56892600e-03
883 4.06930000e-01 1.79340260e+00 4.67241000e-03
884 4.06938000e-01 1.79354980e+00 4.77148900e-03
885 4.06946000e-01 1.79362640e+00 4.84714100e-03
886 4.06954000e-01 1.79357880e+00 4.88639600e-03
887 4.06961900e-01 1.79343770e+00 4.89768200e-03
888 4.06969900e-01 1.79328250e+00 4.90288400e-03
889 4.06977900e-01 1.79317920e+00 4.90654100e-03
890 4.06985900e-01 1.79313620e+00 4.91166700e-03
891 4.06993900e-01 1.79312130e+00 4.90875300e-03
892 4.07001900e-01 1.79309940e+00 4.88644100e-03
893 4.07009900e-01 1.79305550e+00 4.84936400e-03
894 4.07017900e-01 1.79299460e+00 4.81218900e-03
895 4.07025800e-01 1.79292740e+00 4.78334700e-03
896 4.07033800e-01 1.79286690e+00 4.75986900e-03
897 4.07041800e-01 1.79283430e+00 4.72968100e-03
898 4.07049800e-01 1.79284190e+00 4.68180300e-03
899 4.07057800e-01 1.79287650e+00 4.65484100e-03
900 4.07065800e-01 1.79291120e+00 4.69516600e-03
901 4.07073800e-01 1.79292180e+00 4.81572100e-03
902 4.07081800e-01 1.79291250e+00 4.97430000e-03
903 4.07089800e-01 1.79292180e+00 5.09762000e-03
904 4.07097700e-01 1.79297610e+00 5.13797400e-03
905 4.07105700e-01 1.79304800e+00 5.11405200e-03
906 4.07113700e-01 1.79307270e+00 5.09227800e-03
907 4.07121700e-01 1.79299380e+00 5.11648000e-03
908 4.07129700e-01 1.79280900e+00 5.18709400e-03
909 4.07137700e-01 1.79257200e+00 5.27732100e-03
910 4.07145700e-01 1.79236610e+00 5.34615000e-03
911 4.07153700e-01 1.79226320e+00 5.36323500e-03
912 4.07161700e-01 1.79227500e+00 5.31876100e-03
913 4.07169700e-01 1.79234850e+00 5.21187300e-03
914 4.07177700e-01 1.79239730e+00 5.07399900e-03
915 4.07185700e-01 1.79235860e+00 4.94651600e-03
916 4.07193700e-01 1.79224620e+00 4.85015700e-03
917 4.07201600e-01 1.79213200e+00 4.80303200e-03
918 4.07209600e-01 1.79207900e+00 4.79768400e-03
919 4.07217600e-01 1.79209090e+00 4.82359300e-03
920 4.07225600e-01 1.79211830e+00 4.88520900e-03
921 4.07233600e-01 1.79211150e+00 4.96875500e-03
