16.92047377	0.5359215	1.7558661	
16.89189189	0.5353442	1.7109063	
16.86340641	0.5376621	1.6672937	
16.83501684	0.5416679	1.6240453	
16.80672269	0.5472866	1.581055	
16.77852349	0.5549746	1.5389645	
16.75041876	0.5642852	1.4972476	
16.72240803	0.575101	1.4557042	
16.69449082	0.587734	1.4147722	
16.66666667	0.6020941	1.3742869	
16.63893511	0.6180573	1.3340182	
16.61129568	0.6358517	1.2942981	
16.58374793	0.6555719	1.2552364	
16.55629139	0.6770651	1.2166218	
16.52892562	0.7004737	1.1787419	
16.50165017	0.7259894	1.1419233	
16.47446458	0.7533659	1.1059911	
16.44736842	0.7826201	1.0711977	
16.42036125	0.8139891	1.0380253	
16.39344262	0.8470657	1.0062853	
16.36661211	0.8817084	0.9761588	
16.33986928	0.918178	0.9481797	
16.3132137	0.9559196	0.9220788	
16.28664495	0.9947149	0.8979281	
16.2601626	1.0347579	0.8761181	
16.23376623	1.0755816	0.8563939	
16.20745543	1.1169057	0.8386588	
16.18122977	1.1589214	0.8231801	
16.15508885	1.2013397	0.8097549	
16.12903226	1.2438588	0.7981492	
16.10305958	1.2866784	0.7885574	
16.07717042	1.3297271	0.7809089	
16.05136437	1.3726584	0.7748588	
16.02564103	1.4156563	0.7705528	
16	1.4588789	0.7681326	
15.97444089	1.5019078	0.7671308	
15.94896332	1.5448717	0.7676367	
15.92356688	1.5881639	0.77009	
15.89825119	1.6312637	0.7738612	
15.87301587	1.6742138	0.7789471	
15.84786054	1.7176521	0.7861954	
15.82278481	1.760926	0.7947472	
15.79778831	1.8040334	0.8045351	
15.77287066	1.8476893	0.8167127	
15.7480315	1.8912655	0.8303536	
15.72327044	1.9347066	0.8453128	
15.69858713	1.9786004	0.8627969	
15.67398119	2.0225208	0.8821504	
15.64945227	2.0663066	0.9029952	
15.625	2.1103826	0.926546	
15.60062402	2.1545067	0.952587	
15.57632399	2.1984215	0.9803884	
15.55209953	2.2423632	1.0110968	
15.52795031	2.2861757	1.0451721	
15.50387597	2.3295755	1.0813785	
15.47987616	2.3726132	1.1206753	
15.45595054	2.4149768	1.1645072	
15.43209877	2.4564955	1.2109179	
15.40832049	2.4971118	1.2605153	
15.38461538	2.5358427	1.3160522	
15.3609831	2.5729425	1.3746135	
15.33742331	2.6084621	1.4362669	
15.31393568	2.6398168	1.5052552	
15.29051988	2.6682565	1.577484	
15.26717557	2.6939218	1.6528926	
15.24390244	2.7125919	1.7352928	
15.22070015	2.7260969	1.8209879	
15.19756839	2.7350857	1.9094223	
15.17450683	2.7342942	2.0027189	
15.15151515	2.7252891	2.0980072	
15.12859304	2.7099998	2.1943643	
15.10574018	2.6832144	2.2917049	
15.08295626	2.6456447	2.3873906	
15.06024096	2.6010835	2.4811761	
15.03759398	2.5457582	2.5712106	
15.01501502	2.479598	2.6540899	
14.99250375	2.4078264	2.7318645	
14.97005988	2.3287177	2.8023751	
14.94768311	2.2423515	2.8607728	
14.92537313	2.1534688	2.9123776	
14.90312966	2.0616934	2.9560061	
14.88095238	1.9684091	2.9856293	
14.85884101	1.8757429	3.0089278	
14.83679525	1.7835112	3.0257978	
14.81481481	1.6949527	3.0303209	
14.79289941	1.6089243	3.030153	
14.77104874	1.5252615	3.025269	
14.74926254	1.4473368	3.0125911	
14.7275405	1.3730584	2.9963925	
14.70588235	1.3017796	2.9772997	
14.68428781	1.2361395	2.9539785	
14.6627566	1.1745687	2.9284129	
14.64128843	1.1158562	2.9013312	
14.61988304	1.0617796	2.8722885	
14.59854015	1.0117155	2.8420856	
14.57725948	0.9640787	2.8112488	
14.55604076	0.9199232	2.7797098	
14.53488372	0.8794754	2.7478247	
14.5137881	0.840974	2.7158108	
14.49275362	0.8049499	2.683713	
14.47178003	0.7722296	2.6518326	
14.45086705	0.7410365	2.6200929	
14.43001443	0.7115405	2.5885222	
14.4092219	0.6849348	2.5575404	
14.38848921	0.6595162	2.5268261	
14.36781609	0.6353089	2.4963756	
14.3472023	0.6134357	2.4666841	
14.32664756	0.5925749	2.4373424	
14.30615165	0.5726609	2.4083157	
